nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
1573,positif,Aku juga ikutan nangis 😢😭😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1574,positif,Kak aku ikut sedih ❤😂,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1575,positif,Aku sedih liat orang tua.😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1576,positif,Gak bisah tahan air mata😞😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1577,positif,Kasian  banget  papanya😢😢❤❤❤❤❤❤❤❤❤😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1578,positif,Aku sangat sedih setelah nonton video ini anaknya sama sekali tidak bisa menghargai hasil kerja dari Bapak nya sendiri 😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1579,positif,dari situ lah baru sadar yang harta wang dibisa mengganti orang yang tersayang😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1580,positif,aku  sedih banget  😭😭 ngeliat ini 😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1581,positif,Kesian banget 😢😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1582,positif,Walaupun ada semua tapi kehilangan orang yang sayang banget sma kita 😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1583,positif,Kasian yah ayah ya udah cape kerja 😂😂😂😂😂,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1584,positif,durhakabanget😮😮😮😢😢😢😢 durhaka banget sih,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1585,positif,"Setiap malammenjelang pagi hati gelisah, cemas sangat menyiksa.😢 sungguh tipu daya duniawi, tiada habisnya. Syukron Ust atas nasihat-nasihat yang disampaikan membuat hati tenang",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1586,positif,"Mau kemana hidupmu??
Ehmm 
Kata Buya Hamka
Hidup hny untuk makan, babi hutan pun makan.
Kerja hny sebatas kerja, kera pun kerja

Hidup harus punya tujuan yang jelas, 
yang gak jelas jelas gitu, skip aja 😁",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1587,positif,"Yang bikin aku sedih ketika mau menikah, tapi masih bimbang 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1588,positif,"Tertunda ujian skripsi, padahal sudah siap. Memang jalan menjadi imam sangat sulit😔",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1589,positif,Mohon masukanya. Sya hilang semangat karena semangat sya di pathakan kedua orang tua saya. Orang tua gak ngedukung apa yang saya ingin usahakan. Mhon di baca saya butuh masukan😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1590,positif,Aku merasa putus asa 😭😭 ... ketika kekasih ku pergi tanpa merasa bersalah 😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1591,positif,"😭😭😭 rasa sesak,tak berdaya menghadapi semua masalah yang ada ,y Allah kuatkan sy",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1592,positif,"Keputusan ku mau pisah,sama suami lelah berjuang,Krn bertahan tak selalu menemukan jalan bahagia.krn dia berjalan di jalan dunia hitam,5thn menunggu perubahan nya tapi hanya membuat luka yang dalam😔",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1593,positif,"Sy merasa sedih dg kehidupan keluarga kami 
Sy hanya bisa meneteskan air mata 😥😥😥",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1594,positif,Sangar super👍👍👍,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1595,positif,Reputasi ku di hancurkan oleh orangg lain😢😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1596,positif,Yang buat aku sedih aku banyak salah sama adikku yang jauh aku sangat sedih😭😭😭😭😭karena saya banyak aku bulih aku sangat sedih😭😭😭😭😭😭 maafin aku ya adikku🙏🙏🙏kalo emas banyak salah,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1597,positif,Aku gak punya temen pacar dan aku benci semua orang aku kecewa sama orang yang ku kenal karena selalu bikin aku sedih 😂😂😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1598,positif,"Saya pacaran 7 tahun , ditinggal karena dia nikah orang lain , saya pergi dari kota saya , saya merantau , saya kerja bener , sampai akhirnya saya ktemu wanita yang saya rasa baik , perhatian , tulus , saya fokuskan buka hati lagi , setelah berjalan hampir setahun , keluar sifat aslinya , setelah semua kuserahkan , ku lakukan segala hal buat dia bahagia , sekarang disaat sudah banyak masalah ku , disaat bener"" sulit keadaan ku saat ini , aku di campakan , dia pergi dengan orang lain yang bisa memberi materi , sedangkan aku disini makan aja bingung , sedangkan kemarin"" aku rela gak makan agar dia makan 
malam ini saya hancur , gak ada sapa"" , gak punya apa"" , diusir dia , hanya bawa baju dan jalan kaki kelantungan gak tau arah mau kmana , apa yang harus aku lakukan 🙃",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1599,positif,ohhh Tuhan kenapa ya hidup sesulit ini😪😪,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1600,positif,"Seperti orang bodoh yang cuma bisa dibohongi, dimanfaatin dan dikhianati, difitnah dimanipulasi ya tuhan aq lelah dengan semua ini😭😭😭pergi sulit bertahan sakit",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1601,positif,"Ya, aku pernah mengalaminya, berada di titik terendah dalam hidupku, kehilangan sebagian besar dari diriku,dan banyak bertanya tapi tak ada jawaban,sampai2 menghadap DIA tanpa kata2,yang ada cuma bahasa airmata 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1602,positif,"Saat banyak masalah memang  menyakitkan hati dan batin, rasa nya pikiran kita kosong 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1603,positif,"Hanya bisa nangis.. 😢
Rumah tangga hancur, alm. Oma opa yang membesarkn sdh meninggal. Ortu kandung seakan² tak peduli. Sy kecewa, sy hancur. Hanya berusaha kuat krna ada seorang anak yang harus dibersarkan 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1604,positif,Sakit banget Tuhan😔 tapi aku mau tetap bertahan di dalam janji dihadapanMu,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1605,positif,"Apa yang membuat orang menangis ,sedih serta menderita ?😊",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1606,positif,masalah ekonomi 😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1607,positif,apakah aku bisa meninggalkan rasa sedih dan penuh penderitaan ini😢😢😊,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1608,positif,"Lgh d pase sedih mka nyh..lari k sinh 
kcewa😢😢😢😢Satu minggu lgh lbaran tlh tiba
Jauh dri ortu membuat ku g ada keluh kesah.....g ada yang perduli bahkan ..suami sendiri 
G pahham prasan l kita gimnh......Cmn bisa nangis 
G tau hrus ngadu pda siapah😢doa ku ..kuat kn mental  ku
Sehat kn jiawa raga ku😢😢😢😢
Aku bner2 merasa.....trpukul😢😢😢😢😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1609,positif,"😭😭rasa kecewa ku begitu berat, dari kecil sampe skg, namun tada 1 pun orang, yang mengerti diri ku, tak ada yang memahamiku, sakit hancur perasaan ku, teman curhat ku cuma tiga Allah, malaikat para nabi, kita, hanya ini yang bisa aku tumpah kan dgn beban di hati yang begitu berat 😭😭🙏",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1610,positif,Sekarang lagi sedih banget susah banget nyari kerja hidup susah semua dan kecewa ama manusia kak😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1611,positif,"samaa kak,bedanya aku gaada masalah yang bener bener masalah,cuma aku ngerasa sedih aja sejak kurang lebih 2tahun belakangan,sama aku merasa BLM siap banget untuk bertambahnya usia aku,org tua aku,aku ga rela semua itu terjadi,makanya aku merasa sedih bangett kak😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1612,positif,Ya Tuhan aku sakit hati karena seseorang 😢hatiku hancur.. tolong pulihkan pikiran ku ya Tuhan 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1613,positif,Kenapa.saya selalu di uji trs trssan ...masalh silih berganti ...ko gini amat hidup saya..😢kenapa Allah itu gak adil...😢😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1614,positif,Klau q lgi emosi.kecewa q luap  kan di buku harianku semua q luap kan di situ unek2 q smpai menulis dengan berderai air mata ku 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1615,positif,"Assalamualaikum kak merry
Saya minta saran dan masukannya kak tolong di balas ya kak
Jd bgini kak sya sengaja membuat akun yang tdk di kenal untuk kluarga atau pun teman sya kak
Jd sya seorang laki2 yang sudah beristri dan mempunyai seorang anak 2 dan sya sangat sayang kepada istri sya kak, apa yang harus sya lakukan kak, di saat pertama sblum sya menikah dgn istri sya sya di tanya katanya dia sudah tdk suci lagi di situlah sya merasakan rasa sakit yang sangat mendalam kak tp sya mencoba untuk menghadapi nya karna sya betul2 sayang sama dia, dan singkat cerita kak pas sekarang baru kemarin di saat kita mempunyai 2 anak yang dimna perkawinan sya berjalan 8 tahunan istri sya berkata lagi bahwa di sblum kenal sya di sudah pernah hamil tp di gugurkan dan di situ sya merasa hancur dan takbisa apa2 lagi kak tolong kak apa yang harus sya lakukan disaat sya sngat mencintai istri sya di balas ya kak tolong kak sya sudah terpuruk dalam kesedihan yang sngat mendalam kak😭 tolong kak di balas🙏",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1616,positif,Merry Riana kami bertemu kemarin ibu Merry Riana ke Kalimantan barat ke indomaret cabang tayan kabupaten Sanggau kami malu mau menegur Bu Merry Riana 😢 maafkan kami Bu kami berbicara di dalam hati itu ibu Merry Riana dan bicara ke dalam toko tapi kami malu soalnya kami pemalu 😢,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1617,positif,Itulah alasannya..saya suka SEMETON...tau artinya...sekedar mendengar tutorial orang ngomong...bukan suka buat tik tok..memang ngak ngerti aja 😁,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1618,positif,Pernah berkeinginan jadi motivator ...tapi ada kata tapi....kok gitu..baru ingin aja..lihat gaji permenit itu .😁,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1619,positif,Yang menghinaku malah ibu kandungku sendiri di katain miskin di katain gak punya apa2😂,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1620,positif,Baru kli ini dengar tapi bikin nangis❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1621,positif,"Mimpi Saya mungkin ketinggian dan sangat mustahil, penghasilan cuma UMR ingin menciptakan Lapangan pekerjaan dan mempunyai karyawan sendiri, dan yang terpenting memperlakukan dan memanusiakan karyawan bukan hanya sebagai pekerja tetapi seperti keluarga sendiri 😇😟 Karna pernah merasakan itu sebelumnya",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1622,positif,kenapa gue susah banget sii ngerti ke gini😭 otak gue gampang banget buyar,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1623,positif,"Exienty juga nih kalo nonton podcast rasanya ga di dengar dan hanya menjadi penonton, bahkan saya merasa bisa berbicara seperti itu namun itu bukan halangan😅",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1624,positif,Pengen sukses tapi bukan di bidang ini❤,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1625,positif,"Bulan kemaren tau kalo bokap punya utang 200jt ditambah gw punya utang 25jt otak jiwa raga langsung bener² down ditambah masalah hubungan sama cewek dan akhirnya udahan sama cewek juga, jadinya semua berantakan dan sekarang overthinking sampe pernah ga tidur 10hari☺",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1626,positif,"target audiens bisa di feel dan see dengan alogaritma beranda mereka. pasti yang korelate yang link. yang beda pasti ga akan dapet ilmunya, hanya negative bukan buah ilmunya😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1627,positif,Pingin nangis 😭😭😭,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1628,positif,"Jadi People pleaster ga enak karena dri kecil ga pernah dapet kasih sayang lebih dari orang tua ga pernah di anggep apapun usaha jadi anak baik, pintar dan ga nakal tetep ga diliat yang di liat cuma tentang kka kamu, akhirnya kebawa sampe dewasa, aku ga punya arah, down, dan dapet hal2 negatif terus, hal buruk aku takut memulai hal2 bru dan takut di cap jelek ga bisa ga bagus bahkan lebih baik meninggalkan padahal baru mulai, padahal masih dalam pikiran2 sendiri🙂",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1629,positif,"Gmn ngejalanin yang ga sesuai
Passion? 😭",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1630,positif,"Setuju🤧sampaiskrgmasih, ada kepikiran putus asa dan sesekali mengurung diri apakah normal??",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1631,positif,"Related banget ttg people pleasure yang ak alami hingga usia 25.. jujurly capek jadi people pleasure tp kok susah banget say "" NO"" bisa bilangpun setelah itu ada ngerasa bersalah dan ovt sejalur dg itu otak kita mikir klo tuu orang pernah nolong kita di masa lalu... Capeee aslii bukannya nggk tau terimakasih tapi emg nggk bisa nolong Krn keadaan...😢😢😢 Aku difase ini aslii cape dg pikiran sendiri",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1632,positif,Ini kita disuru like nanti dapat uang apakah betul atau penipuan 🙄🙏,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1633,positif,"Gw umur 21 hancur tanpa tujuan gara"" PMO 
Hidup terasa hampa 
Pliss bantuin semangatin😢",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
