nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
3890,positif,Bulat ber isi.  <Wajah Menangis Gembira>  klo si marno yang ngomong agak lain y  maksdnya. Tp saya tau isi pala si marno akakakakak <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3891,positif,Berbahaya  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3892,positif,Nyong Wong Banyumas Malah Durung Tau maring nggon2 kue jan  <Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3893,positif,"merempon itu artinya memerah, bisa jadi meremas ya?  <Wajah Menangis Gembira> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3895,positif, <Wajah Menyeringai Dengan Mata Tersenyum>  <Wajah Menyeringai Dengan Mata Tersenyum>  sesuk golek sik iso di culik meneh lur,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3896,positif,Waduh waduh..... Jiwa ku meronta ingin kesana...  <Hati Merah> .. Selanjutnya menanti ngerempon  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3897,positif,Jerit2  nanti susu kamu mengkeret <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3898,positif,Ubi gadung kalo d saya jabar mjlk itu namanya hui bodas  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3899,positif,Beloman baru tau <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3900,positif,"Pertanian tanpa kimia  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  bahkan pertanian di Bali pun terlalu banyak kimia jangan heran Bali sudah bodoh makin tambah bodoh pemuja barat tapi tidak fasih banyak bahasa tidak hidup keliling dunia sejak kecil sendirian. 
Patut dicontoh seluruh Indonesia karena pertanian dengan kimia adalah salah satu bukti penjajahan belum pernah usai, jangan heran orang-orang dulu jauh lebih sehat dan berumur panjang daripada zaman sekarang masih kecil sudah banyak penyakitan",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3901,positif,"Apa seren tau itu bang,teteh.... <Wajah Terperangah Terbuka>  <Wajah Terperangah Terbuka>  <Wajah Terperangah Terbuka>  <Wajah Terperangah Terbuka>  <Wajah Terperangah Terbuka> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3902,positif,"Pingin banget datang melihat tempat ini, tapi apalah dayaku buat makan aja masih kekurangan  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3904,positif,Hampir ku begal kemarin pas lewat tanadaru <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3905,positif,Pemerintah Indonesia para pejabat yang mulia  <Wajah Menjulurkan Lidah Dan Mata Tertutup>  <Wajah Menjulurkan Lidah Dan Mata Tertutup>  tolong dong perbaiki jalan yang rusak di seluruh pedalaman Indonesia  aku banyak kali nonton podcast kondisi jalannya seperti ini banyak yang rusak padahal banyak tempat di Nusantara ini yang kalau dikembangkan sangat bagus untuk pariwisata,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3906,positif,Mahal banget kk  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3907,positif,"Qaqa adam yeyən kərtənkələlər və adamı udan ilanlar ancaq o ən yaxşı 3 ölkədən birində olur, EHTİYATLI OL QADAN ALIM  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3908,positif,Lah lu ngpa sih <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3910,positif,suara nya pales lama2 gak jelas mba indah <Wajah Menyeringai> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3911,positif,Akuu juga... <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3912,positif,Kaya mantan saya nama nya <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3913,positif,"teringat waktu masih kecil al'marhum ayah nyanyiin lagu"" Ini untuk menghibur ibu di perantau an. Sedih banget.  <Wajah Menangis Kencang>  <Wajah Menangis Kencang>  <Wajah Menangis Kencang> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3914,positif,"jadi terkenang jaman² dulu, <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3915,positif,Lagu nya sedih bangett <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  JD ingat masa lalu,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3916,positif,Banyakkk iklannnn ajing lamaaaa lg iklannyaaaaaa <Wajah Terperangah Terbuka> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3917,positif,lebih baik diam dari pada Bergerak hanya menyusahkan seseorang <Wajah Tersenyum Dengan Mata Tersenyum> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3920,positif,"Trlalu bnyk suara dalem, apa y istilahnya?  <Wajah Menyeringai Dengan Mata Tersenyum>  <Wajah Berpikir>  <Monyet Menutup Mata> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3922,positif,Vokal cowo nya ga nutut  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3923,positif,"Buat fyp d tiktok dunk kak
Lagunya sangat menyakitkan  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3924,positif,Ya Allah berat sekali bertahan di situasi seperti ini  <Wajah Menangis>  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3925,positif,Wai Gaga sekali di panya suara  <Wajah Terperangah Terbuka>  <Hati Merah>  <Hati Merah>  <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3926,positif,Suara mbak e bagus bget dan bykk suara sprt itu...tp tidak seunik dan se khas penyanyi aslinya...itu yang membedakan  <Wajah Tersenyum Dengan Mata Tersenyum> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3927,positif,Anjay miring miring nya  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3928,positif,cover terkeren bangsat  <Hati Merah>  <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3930,positif,Enggak ada lawan Sa  <Hati Merah>  <Hati Merah>  <Hati Merah>  <Hati Merah>  <Hati Merah> .,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3931,positif,Hee hee <Wajah Tersenyum Simpel> pada knp yah smua kok melihatku bangetu kayak gak pernah tau aku.  <Wajah Tersenyum Simpel> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3932,positif,Jujur kalau dengar lagu ini sumpah gue mewek inget masa lalu  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3933,positif,Jiancokkkkkkkkkkkkkkkkkk pegel aku wes tuek di uncat uncet ne ae <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3934,positif,Muka cewenya mirip dalam impian masa baleg dulu  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3935,positif,Merinding aku .. berasa aku yang jadi penyanyinya  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3938,positif,"Gerakan bibirnya ya,, bkin gagal fokus <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3939,positif,hemm amazing <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3940,positif,Ai malah mau dipake <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3941,positif,AI sungguh meresahkan woiii <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3942,positif,Banyak yang gak tahu kalau ini AI <Wajah Tersenyum Dengan Mulut Terbuka> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3944,positif,Gmn bisa ngerubah nada dan lirik itu kan video buatan AI. Yuh jeli sedikit mana yang video buatan mana video uditan komputer versi AI  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3945,positif,INI yang MEMBUAT AKU BINGUNG NENG <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3946,positif,".......... bagaimana ya, kehilangan dia itu, kyk..... Berat banget gitu <Wajah Tersenyum Dengan Mata Tersenyum> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3947,positif,Sedih banget sih lagu nya  <Wajah Menangis>  <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3948,positif,"kok gini banget ya ,,,harus kah sedalam ini ku resapi lagunya ,,sampek netes airmataku  <Wajah Menangis Kencang>  <Wajah Menangis Kencang> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3949,positif,"Guaaa iri samaa kawan kawan guaa skrangg ,betapa di cintain ya sama cwek diaa ,entah aku ngerasa itu karma apaa emng udah nyaman di fasee menyendiri <Wajah Memeluk> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3950,positif,Ini aku doang yang lihat nya 2025  <Wajah Terperangah Terbuka> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3951,positif,Cinta selalu buat kita kecewa  <Wajah Kecewa Tapi Lega> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3952,positif,Cukup bisa mengagumimu tidak bisa  untuk memiliki mu <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3954,positif,4 tahun berlalu namun aku masih saja berharap kau kembali untuk menebus seluruh kesalahanku 4tahun lalu <Wajah Lega> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3955,positif,Saya kembalii tapi tidak dengan Kenangannyaaa  <Wajah Tersenyum Dengan Mata Tersenyum> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3956,positif,"Hidupku berantakan saat aku mencapai puncak tertinggi hanya ada kekosongan dan hampa ,akhirnya aku menyrah dalam berjuang..... Meski  banyak yang datang aku hanya menepati janji ku  <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3958,positif, <Wajah Kecewa Tapi Lega>  seudap nyeu !!,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3959,positif,sama cuman bs membayangkan tdk bs memiliki  <Wajah Menangis Kencang> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3961,positif,Sakit hati banget  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3962,positif,"Ya Allah...,,, knp kisahku selalu menyakitkan..?? <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3963,positif,"Memberi harapan palsu itu sangat menyakitkan sayaang
Aku akan menunggu mu, hati ini akan terbuka selalu untuk mu kalau pun kau mau <Wajah Terbalik> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3964,positif,Hai KK terlanjur cinta Ama suaramu keren <Hati Merah>  <Hati Merah>  <Hati Merah>  <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3965,positif,Angkatan tahun 1923 mana jempol nya.....  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3966,positif,"Dengerin lagu ini sebagai pelaku, ternyata tangisan penyesalan lebih sakit <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3967,positif,Suara² timur emg ga ada obeng <Api> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3968,positif,Dan disaat itu ko pilih dia yang benar benar tidak mencintai mu lalu ko kas tinggal yang mencintai mu tai memang  <Wajah Menangis> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3969,positif,terlalu sayang sama suarany <Hati Merah> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3970,positif,LIRIKNYA KEBOLAK BALIK  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3971,positif,Iri naa bilang <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3972,positif,Hardir gap anak jaman now mingir dulu <Wajah Menyeringai Dengan Mata Tersenyum> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3973,positif,Suaranya itu lohhh..... <Wajah Tersenyum Dengan Mata Hati> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3974,positif,"Tonton yang live ada tuh broku, heheha bener jelek banget <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3975,positif,"Harus  ..,   <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3976,positif,"Hanya lagi galau ajah,. Karna punya suami yang gak peka sama hal sepele ,. Wanita bukan hanya butuh uang,. Tp kasih sayang juga, perhatian itu perlu,. Tidak jahat tp cuek yang keterlaluan itu menyakitkan,.  <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3977,positif,"saya sebagai cewe selalu di sakitin sama cowo saya,cowo saya tidak adil sama saya,dan memperlakukan saya tidak adil,cowo saya jalan sama cewe lain dan jalan"" berduaan naik motor <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3978,positif,"mon maaf banget oot ,namanya sama kya nama aku coo <Wajah Menangis Kencang>  <Wajah Menangis Kencang> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3979,positif, <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  tiap denger lagu2 ini knp mewek y' teringat segala tentang dia yang pergi ..,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3982,positif,"Asli sedih inget masa ini co, andaikan waktu bisa diulang kembali <Wajah Termenung Sedih> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3983,positif,Lagune gawe hati les2 yah  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3985,positif,"Di angkat begitu tinggi lalu dijatuhin yang begitu amat kencang,sakit bnget rasany ya Allah semoga kuat <Wajah Menangis Kencang> ",positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
3986,positif,Dipaksa untuk melepas padahal menggenggam saja belum pernah  <Wajah Menyeringai> ..,positif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
